Iteration,Flip,Total_Tails,Ratio
21489,H,10746,0.5001
21490,T,10747,0.5001
21491,T,10748,0.5001
21492,H,10748,0.5001
21493,T,10749,0.5001
21494,T,10750,0.5001
21495,T,10751,0.5002
21496,H,10751,0.5001
21497,T,10752,0.5002
21498,T,10753,0.5002
21499,H,10753,0.5002
21500,T,10754,0.5002
21501,H,10754,0.5002
21502,T,10755,0.5002
21503,H,10755,0.5002
21504,H,10755,0.5001
21505,H,10755,0.5001
21506,T,10756,0.5001
21507,T,10757,0.5002
21508,H,10757,0.5001
21509,H,10757,0.5001
21510,T,10758,0.5001
21511,T,10759,0.5002
21512,H,10759,0.5001
21513,H,10759,0.5001
21514,H,10759,0.5001
21515,H,10759,0.5001
21516,T,10760,0.5001
21517,H,10760,0.5001
21518,T,10761,0.5001
21519,T,10762,0.5001
21520,T,10763,0.5001
21521,H,10763,0.5001
21522,T,10764,0.5001
21523,H,10764,0.5001
21524,H,10764,0.5001
21525,H,10764,0.5001
21526,H,10764,0.5000
21527,T,10765,0.5001
21528,T,10766,0.5001
21529,H,10766,0.5001
21530,H,10766,0.5000
21531,T,10767,0.5001
21532,T,10768,0.5001
21533,T,10769,0.5001
21534,H,10769,0.5001
21535,T,10770,0.5001
21536,H,10770,0.5001
21537,T,10771,0.5001
21538,T,10772,0.5001
21539,H,10772,0.5001
21540,T,10773,0.5001
21541,H,10773,0.5001
21542,T,10774,0.5001
21543,T,10775,0.5002
21544,H,10775,0.5001
21545,T,10776,0.5002
21546,H,10776,0.5001
21547,T,10777,0.5002
21548,H,10777,0.5001
21549,T,10778,0.5002
21550,H,10778,0.5001
21551,H,10778,0.5001
21552,H,10778,0.5001
21553,H,10778,0.5001
21554,T,10779,0.5001
21555,T,10780,0.5001
21556,H,10780,0.5001
21557,H,10780,0.5001
21558,T,10781,0.5001
21559,T,10782,0.5001
21560,T,10783,0.5001
21561,T,10784,0.5002
21562,H,10784,0.5001
21563,T,10785,0.5002
21564,T,10786,0.5002
21565,T,10787,0.5002
21566,T,10788,0.5002
21567,H,10788,0.5002
21568,H,10788,0.5002
21569,T,10789,0.5002
21570,T,10790,0.5002
21571,T,10791,0.5003
21572,T,10792,0.5003
21573,T,10793,0.5003
21574,H,10793,0.5003
21575,T,10794,0.5003
21576,H,10794,0.5003
21577,T,10795,0.5003
21578,T,10796,0.5003
21579,H,10796,0.5003
21580,T,10797,0.5003
21581,T,10798,0.5003
21582,H,10798,0.5003
21583,H,10798,0.5003
21584,H,10798,0.5003
21585,H,10798,0.5003
21586,T,10799,0.5003
21587,H,10799,0.5003
21588,T,10800,0.5003
21589,T,10801,0.5003
21590,H,10801,0.5003
21591,T,10802,0.5003
21592,H,10802,0.5003
21593,H,10802,0.5003
21594,T,10803,0.5003
21595,H,10803,0.5003
21596,T,10804,0.5003
21597,T,10805,0.5003
21598,T,10806,0.5003
21599,H,10806,0.5003
21600,T,10807,0.5003
21601,H,10807,0.5003
21602,H,10807,0.5003
21603,T,10808,0.5003
21604,T,10809,0.5003
21605,T,10810,0.5003
21606,T,10811,0.5004
21607,H,10811,0.5003
21608,H,10811,0.5003
21609,T,10812,0.5003
21610,H,10812,0.5003
21611,T,10813,0.5003
21612,H,10813,0.5003
21613,H,10813,0.5003
21614,H,10813,0.5003
21615,T,10814,0.5003
21616,T,10815,0.5003
21617,H,10815,0.5003
21618,T,10816,0.5003
21619,H,10816,0.5003
21620,H,10816,0.5003
21621,H,10816,0.5003
21622,T,10817,0.5003
21623,T,10818,0.5003
21624,T,10819,0.5003
21625,T,10820,0.5003
21626,H,10820,0.5003
21627,H,10820,0.5003
21628,H,10820,0.5003
21629,T,10821,0.5003
21630,T,10822,0.5003
21631,H,10822,0.5003
21632,T,10823,0.5003
21633,T,10824,0.5003
21634,T,10825,0.5004
21635,H,10825,0.5003
21636,H,10825,0.5003
21637,H,10825,0.5003
21638,H,10825,0.5003
21639,T,10826,0.5003
21640,T,10827,0.5003
21641,T,10828,0.5003
21642,T,10829,0.5004
21643,T,10830,0.5004
21644,T,10831,0.5004
21645,T,10832,0.5004
21646,H,10832,0.5004
21647,H,10832,0.5004
21648,T,10833,0.5004
21649,T,10834,0.5004
21650,H,10834,0.5004
21651,T,10835,0.5004
21652,T,10836,0.5005
21653,H,10836,0.5004
21654,T,10837,0.5005
21655,H,10837,0.5004
21656,T,10838,0.5005
21657,H,10838,0.5004
21658,H,10838,0.5004
21659,T,10839,0.5004
21660,T,10840,0.5005
21661,H,10840,0.5004
21662,T,10841,0.5005
21663,H,10841,0.5004
21664,T,10842,0.5005
21665,H,10842,0.5004
21666,H,10842,0.5004
21667,T,10843,0.5004
21668,T,10844,0.5005
21669,T,10845,0.5005
21670,H,10845,0.5005
21671,T,10846,0.5005
21672,H,10846,0.5005
21673,T,10847,0.5005
21674,T,10848,0.5005
21675,T,10849,0.5005
21676,T,10850,0.5006
21677,T,10851,0.5006
21678,T,10852,0.5006
21679,H,10852,0.5006
21680,H,10852,0.5006
21681,T,10853,0.5006
21682,T,10854,0.5006
21683,H,10854,0.5006
21684,H,10854,0.5006
21685,H,10854,0.5005
21686,T,10855,0.5006
21687,T,10856,0.5006
21688,H,10856,0.5006
21689,H,10856,0.5005
21690,H,10856,0.5005
21691,T,10857,0.5005
21692,H,10857,0.5005
21693,H,10857,0.5005
21694,T,10858,0.5005
21695,T,10859,0.5005
21696,H,10859,0.5005
21697,T,10860,0.5005
21698,H,10860,0.5005
21699,H,10860,0.5005
21700,H,10860,0.5005
21701,H,10860,0.5004
21702,T,10861,0.5005
21703,H,10861,0.5004
21704,T,10862,0.5005
21705,H,10862,0.5004
21706,H,10862,0.5004
21707,T,10863,0.5004
21708,T,10864,0.5005
21709,T,10865,0.5005
21710,H,10865,0.5005
21711,T,10866,0.5005
21712,H,10866,0.5005
21713,H,10866,0.5004
21714,H,10866,0.5004
21715,T,10867,0.5004
21716,H,10867,0.5004
21717,T,10868,0.5004
21718,H,10868,0.5004
21719,H,10868,0.5004
21720,T,10869,0.5004
21721,H,10869,0.5004
21722,T,10870,0.5004
21723,H,10870,0.5004
21724,T,10871,0.5004
21725,T,10872,0.5004
21726,T,10873,0.5005
21727,H,10873,0.5004
21728,H,10873,0.5004
21729,H,10873,0.5004
21730,T,10874,0.5004
21731,H,10874,0.5004
21732,H,10874,0.5004
21733,H,10874,0.5003
21734,T,10875,0.5004
21735,H,10875,0.5003
21736,H,10875,0.5003
21737,H,10875,0.5003
21738,T,10876,0.5003
21739,H,10876,0.5003
21740,T,10877,0.5003
21741,H,10877,0.5003
21742,T,10878,0.5003
21743,T,10879,0.5003
21744,H,10879,0.5003
21745,T,10880,0.5003
21746,T,10881,0.5004
21747,H,10881,0.5003
21748,H,10881,0.5003
21749,H,10881,0.5003
21750,H,10881,0.5003
21751,T,10882,0.5003
21752,H,10882,0.5003
21753,T,10883,0.5003
21754,T,10884,0.5003
21755,H,10884,0.5003
21756,H,10884,0.5003
21757,H,10884,0.5003
21758,T,10885,0.5003
21759,T,10886,0.5003
21760,T,10887,0.5003
21761,H,10887,0.5003
21762,T,10888,0.5003
21763,T,10889,0.5003
21764,H,10889,0.5003
21765,H,10889,0.5003
21766,H,10889,0.5003
21767,H,10889,0.5003
21768,H,10889,0.5002
21769,T,10890,0.5003
21770,H,10890,0.5002
21771,T,10891,0.5003
21772,H,10891,0.5002
21773,T,10892,0.5003
21774,T,10893,0.5003
21775,H,10893,0.5003
21776,H,10893,0.5002
21777,H,10893,0.5002
21778,H,10893,0.5002
21779,T,10894,0.5002
21780,H,10894,0.5002
21781,T,10895,0.5002
21782,T,10896,0.5002
21783,T,10897,0.5003
21784,T,10898,0.5003
21785,T,10899,0.5003
21786,T,10900,0.5003
21787,T,10901,0.5003
21788,T,10902,0.5004
21789,H,10902,0.5003
21790,H,10902,0.5003
21791,H,10902,0.5003
21792,H,10902,0.5003
21793,H,10902,0.5003
21794,H,10902,0.5002
21795,T,10903,0.5003
21796,H,10903,0.5002
21797,H,10903,0.5002
21798,T,10904,0.5002
21799,H,10904,0.5002
21800,T,10905,0.5002
21801,H,10905,0.5002
21802,H,10905,0.5002
21803,T,10906,0.5002
21804,T,10907,0.5002
21805,T,10908,0.5003
21806,T,10909,0.5003
21807,T,10910,0.5003
21808,T,10911,0.5003
21809,H,10911,0.5003
21810,T,10912,0.5003
21811,T,10913,0.5003
21812,T,10914,0.5004
21813,T,10915,0.5004
21814,T,10916,0.5004
21815,T,10917,0.5004
21816,T,10918,0.5005
21817,T,10919,0.5005
21818,T,10920,0.5005
21819,T,10921,0.5005
21820,H,10921,0.5005
21821,H,10921,0.5005
21822,T,10922,0.5005
21823,H,10922,0.5005
21824,H,10922,0.5005
21825,H,10922,0.5004
21826,T,10923,0.5005
21827,H,10923,0.5004
21828,T,10924,0.5005
21829,T,10925,0.5005
21830,H,10925,0.5005
21831,H,10925,0.5004
21832,T,10926,0.5005
21833,T,10927,0.5005
21834,T,10928,0.5005
21835,T,10929,0.5005
21836,T,10930,0.5005
21837,H,10930,0.5005
21838,H,10930,0.5005
21839,H,10930,0.5005
21840,H,10930,0.5005
21841,H,10930,0.5004
21842,T,10931,0.5005
21843,H,10931,0.5004
21844,T,10932,0.5005
21845,T,10933,0.5005
21846,T,10934,0.5005
21847,T,10935,0.5005
21848,H,10935,0.5005
21849,H,10935,0.5005
21850,H,10935,0.5005
21851,T,10936,0.5005
21852,H,10936,0.5005
21853,H,10936,0.5004
21854,H,10936,0.5004
21855,H,10936,0.5004
21856,T,10937,0.5004
21857,H,10937,0.5004
21858,T,10938,0.5004
21859,H,10938,0.5004
21860,T,10939,0.5004
21861,T,10940,0.5004
21862,H,10940,0.5004
21863,H,10940,0.5004
21864,T,10941,0.5004
21865,H,10941,0.5004
21866,T,10942,0.5004
21867,T,10943,0.5004
21868,T,10944,0.5005
21869,H,10944,0.5004
21870,T,10945,0.5005
21871,H,10945,0.5004
21872,H,10945,0.5004
21873,H,10945,0.5004
21874,H,10945,0.5004
21875,H,10945,0.5003
21876,H,10945,0.5003
21877,H,10945,0.5003
21878,T,10946,0.5003
21879,T,10947,0.5003
21880,T,10948,0.5004
21881,T,10949,0.5004
21882,H,10949,0.5004
21883,T,10950,0.5004
21884,H,10950,0.5004
21885,T,10951,0.5004
21886,T,10952,0.5004
21887,H,10952,0.5004
21888,H,10952,0.5004
21889,T,10953,0.5004
21890,H,10953,0.5004
21891,H,10953,0.5003
21892,T,10954,0.5004
21893,H,10954,0.5003
21894,H,10954,0.5003
21895,H,10954,0.5003
21896,H,10954,0.5003
21897,H,10954,0.5003
21898,T,10955,0.5003
21899,H,10955,0.5003
21900,H,10955,0.5002
21901,H,10955,0.5002
21902,T,10956,0.5002
21903,H,10956,0.5002
21904,H,10956,0.5002
21905,T,10957,0.5002
21906,H,10957,0.5002
21907,H,10957,0.5002
21908,H,10957,0.5001
21909,H,10957,0.5001
21910,H,10957,0.5001
21911,T,10958,0.5001
21912,T,10959,0.5001
21913,T,10960,0.5002
21914,H,10960,0.5001
21915,T,10961,0.5002
21916,T,10962,0.5002
21917,H,10962,0.5002
21918,H,10962,0.5001
21919,H,10962,0.5001
21920,T,10963,0.5001
21921,H,10963,0.5001
21922,T,10964,0.5001
21923,T,10965,0.5002
21924,H,10965,0.5001
21925,T,10966,0.5002
21926,T,10967,0.5002
21927,H,10967,0.5002
21928,H,10967,0.5001
21929,H,10967,0.5001
21930,H,10967,0.5001
21931,T,10968,0.5001
21932,T,10969,0.5001
21933,T,10970,0.5002
21934,T,10971,0.5002
21935,H,10971,0.5002
21936,T,10972,0.5002
21937,T,10973,0.5002
21938,T,10974,0.5002
21939,H,10974,0.5002
21940,H,10974,0.5002
21941,H,10974,0.5002
21942,T,10975,0.5002
21943,T,10976,0.5002
21944,H,10976,0.5002
21945,H,10976,0.5002
21946,H,10976,0.5001
21947,T,10977,0.5002
21948,H,10977,0.5001
21949,H,10977,0.5001
21950,T,10978,0.5001
21951,H,10978,0.5001
21952,T,10979,0.5001
21953,T,10980,0.5002
21954,T,10981,0.5002
21955,T,10982,0.5002
21956,H,10982,0.5002
21957,T,10983,0.5002
21958,T,10984,0.5002
21959,H,10984,0.5002
21960,H,10984,0.5002
21961,H,10984,0.5002
21962,T,10985,0.5002
21963,H,10985,0.5002
21964,T,10986,0.5002
21965,H,10986,0.5002
21966,H,10986,0.5001
21967,H,10986,0.5001
21968,T,10987,0.5001
21969,H,10987,0.5001
21970,H,10987,0.5001
21971,T,10988,0.5001
21972,T,10989,0.5001
21973,T,10990,0.5002
21974,T,10991,0.5002
21975,H,10991,0.5002
21976,T,10992,0.5002
21977,H,10992,0.5002
21978,H,10992,0.5001
21979,H,10992,0.5001
21980,T,10993,0.5001
21981,H,10993,0.5001
21982,H,10993,0.5001
21983,H,10993,0.5001
21984,T,10994,0.5001
21985,H,10994,0.5001
21986,H,10994,0.5000
21987,T,10995,0.5001
21988,H,10995,0.5000
21989,H,10995,0.5000
21990,T,10996,0.5000
21991,H,10996,0.5000
21992,H,10996,0.5000
21993,H,10996,0.5000
21994,T,10997,0.5000
21995,H,10997,0.5000
21996,H,10997,0.5000
21997,H,10997,0.4999
21998,T,10998,0.5000
21999,H,10998,0.4999
22000,T,10999,0.5000
22001,T,11000,0.5000
22002,H,11000,0.5000
22003,H,11000,0.4999
22004,T,11001,0.5000
22005,H,11001,0.4999
22006,T,11002,0.5000
22007,T,11003,0.5000
22008,T,11004,0.5000
22009,H,11004,0.5000
22010,T,11005,0.5000
22011,T,11006,0.5000
22012,T,11007,0.5000
22013,T,11008,0.5001
22014,H,11008,0.5000
22015,H,11008,0.5000
22016,H,11008,0.5000
22017,H,11008,0.5000
22018,T,11009,0.5000
22019,H,11009,0.5000
22020,T,11010,0.5000
22021,H,11010,0.5000
22022,T,11011,0.5000
22023,H,11011,0.5000
22024,H,11011,0.5000
22025,T,11012,0.5000
22026,H,11012,0.5000
22027,T,11013,0.5000
22028,T,11014,0.5000
22029,T,11015,0.5000
22030,T,11016,0.5000
22031,H,11016,0.5000
22032,H,11016,0.5000
22033,T,11017,0.5000
22034,T,11018,0.5000
22035,T,11019,0.5001
22036,H,11019,0.5000
22037,T,11020,0.5001
22038,H,11020,0.5000
22039,T,11021,0.5001
22040,T,11022,0.5001
22041,T,11023,0.5001
22042,H,11023,0.5001
22043,H,11023,0.5001
22044,T,11024,0.5001
22045,T,11025,0.5001
22046,H,11025,0.5001
22047,T,11026,0.5001
22048,H,11026,0.5001
22049,T,11027,0.5001
22050,H,11027,0.5001
22051,T,11028,0.5001
22052,H,11028,0.5001
22053,T,11029,0.5001
22054,T,11030,0.5001
22055,T,11031,0.5002
22056,T,11032,0.5002
22057,T,11033,0.5002
22058,T,11034,0.5002
22059,T,11035,0.5002
22060,H,11035,0.5002
22061,T,11036,0.5002
22062,T,11037,0.5003
22063,H,11037,0.5002
22064,H,11037,0.5002
22065,H,11037,0.5002
22066,T,11038,0.5002
22067,T,11039,0.5002
22068,T,11040,0.5003
22069,H,11040,0.5002
22070,T,11041,0.5003
22071,H,11041,0.5002
22072,T,11042,0.5003
22073,H,11042,0.5002
22074,T,11043,0.5003
22075,T,11044,0.5003
22076,H,11044,0.5003
22077,H,11044,0.5002
22078,H,11044,0.5002
22079,H,11044,0.5002
22080,H,11044,0.5002
22081,H,11044,0.5002
22082,H,11044,0.5001
22083,T,11045,0.5002
22084,H,11045,0.5001
22085,T,11046,0.5002
22086,T,11047,0.5002
22087,H,11047,0.5002
22088,H,11047,0.5001
22089,T,11048,0.5002
22090,T,11049,0.5002
22091,T,11050,0.5002
22092,T,11051,0.5002
22093,H,11051,0.5002
22094,T,11052,0.5002
22095,H,11052,0.5002
22096,H,11052,0.5002
22097,H,11052,0.5002
22098,T,11053,0.5002
22099,H,11053,0.5002
22100,H,11053,0.5001
22101,H,11053,0.5001
22102,H,11053,0.5001
22103,T,11054,0.5001
22104,T,11055,0.5001
22105,T,11056,0.5002
22106,H,11056,0.5001
22107,H,11056,0.5001
22108,T,11057,0.5001
22109,T,11058,0.5002
22110,T,11059,0.5002
22111,H,11059,0.5002
22112,H,11059,0.5001
22113,T,11060,0.5002
22114,T,11061,0.5002
22115,H,11061,0.5002
22116,T,11062,0.5002
22117,T,11063,0.5002
22118,H,11063,0.5002
22119,T,11064,0.5002
22120,T,11065,0.5002
22121,T,11066,0.5002
22122,H,11066,0.5002
22123,T,11067,0.5002
22124,H,11067,0.5002
22125,T,11068,0.5002
22126,H,11068,0.5002
22127,T,11069,0.5002
22128,T,11070,0.5003
22129,H,11070,0.5002
22130,H,11070,0.5002
22131,H,11070,0.5002
22132,H,11070,0.5002
22133,T,11071,0.5002
22134,H,11071,0.5002
22135,H,11071,0.5002
22136,T,11072,0.5002
22137,T,11073,0.5002
22138,H,11073,0.5002
22139,H,11073,0.5002
22140,H,11073,0.5001
22141,H,11073,0.5001
22142,H,11073,0.5001
22143,T,11074,0.5001
22144,T,11075,0.5001
22145,H,11075,0.5001
22146,H,11075,0.5001
22147,T,11076,0.5001
22148,T,11077,0.5001
22149,H,11077,0.5001
22150,T,11078,0.5001
22151,H,11078,0.5001
22152,T,11079,0.5001
22153,T,11080,0.5002
22154,H,11080,0.5001
22155,H,11080,0.5001
22156,H,11080,0.5001
22157,T,11081,0.5001
22158,T,11082,0.5001
22159,T,11083,0.5002
22160,H,11083,0.5001
22161,H,11083,0.5001
22162,T,11084,0.5001
22163,T,11085,0.5002
22164,T,11086,0.5002
22165,T,11087,0.5002
22166,T,11088,0.5002
22167,T,11089,0.5002
22168,T,11090,0.5003
22169,H,11090,0.5002
22170,H,11090,0.5002
22171,T,11091,0.5002
22172,H,11091,0.5002
22173,T,11092,0.5002
22174,H,11092,0.5002
22175,T,11093,0.5002
22176,T,11094,0.5003
22177,H,11094,0.5002
22178,T,11095,0.5003
22179,T,11096,0.5003
22180,H,11096,0.5003
22181,H,11096,0.5002
22182,H,11096,0.5002
22183,H,11096,0.5002
22184,H,11096,0.5002
22185,T,11097,0.5002
22186,H,11097,0.5002
22187,H,11097,0.5002
22188,T,11098,0.5002
22189,H,11098,0.5002
22190,H,11098,0.5001
22191,H,11098,0.5001
22192,H,11098,0.5001
22193,T,11099,0.5001
22194,T,11100,0.5001
22195,T,11101,0.5002
22196,H,11101,0.5001
22197,T,11102,0.5002
22198,H,11102,0.5001
22199,T,11103,0.5002
22200,H,11103,0.5001
22201,H,11103,0.5001
22202,T,11104,0.5001
22203,H,11104,0.5001
22204,H,11104,0.5001
22205,H,11104,0.5001
22206,H,11104,0.5000
22207,T,11105,0.5001
22208,T,11106,0.5001
22209,H,11106,0.5001
22210,H,11106,0.5000
22211,H,11106,0.5000
22212,H,11106,0.5000
22213,H,11106,0.5000
22214,H,11106,0.5000
22215,T,11107,0.5000
22216,T,11108,0.5000
22217,H,11108,0.5000
22218,H,11108,0.5000
22219,H,11108,0.4999
22220,T,11109,0.5000
22221,H,11109,0.4999
22222,H,11109,0.4999
22223,H,11109,0.4999
22224,H,11109,0.4999
22225,H,11109,0.4998
22226,T,11110,0.4999
22227,H,11110,0.4998
22228,H,11110,0.4998
22229,T,11111,0.4998
22230,H,11111,0.4998
22231,H,11111,0.4998
22232,H,11111,0.4998
22233,T,11112,0.4998
22234,T,11113,0.4998
22235,H,11113,0.4998
22236,T,11114,0.4998
22237,T,11115,0.4998
22238,H,11115,0.4998
22239,T,11116,0.4998
22240,H,11116,0.4998
22241,H,11116,0.4998
22242,T,11117,0.4998
22243,T,11118,0.4998
22244,T,11119,0.4999
22245,T,11120,0.4999
22246,T,11121,0.4999
22247,H,11121,0.4999
22248,H,11121,0.4999
22249,H,11121,0.4998
22250,H,11121,0.4998
22251,T,11122,0.4998
22252,T,11123,0.4999
22253,H,11123,0.4998
22254,H,11123,0.4998
22255,H,11123,0.4998
22256,H,11123,0.4998
22257,T,11124,0.4998
22258,H,11124,0.4998
22259,H,11124,0.4998
22260,T,11125,0.4998
22261,H,11125,0.4998
22262,H,11125,0.4997
22263,T,11126,0.4998
22264,H,11126,0.4997
22265,T,11127,0.4998
22266,T,11128,0.4998
22267,T,11129,0.4998
22268,H,11129,0.4998
22269,T,11130,0.4998
22270,H,11130,0.4998
22271,H,11130,0.4998
22272,T,11131,0.4998
22273,H,11131,0.4998
22274,T,11132,0.4998
22275,H,11132,0.4998
22276,T,11133,0.4998
22277,H,11133,0.4998
22278,H,11133,0.4997
22279,T,11134,0.4998
22280,H,11134,0.4997
22281,T,11135,0.4998
22282,T,11136,0.4998
22283,T,11137,0.4998
22284,H,11137,0.4998
22285,H,11137,0.4998
22286,H,11137,0.4997
22287,T,11138,0.4998
22288,H,11138,0.4997
22289,T,11139,0.4998
22290,T,11140,0.4998
22291,H,11140,0.4998
22292,H,11140,0.4997
22293,H,11140,0.4997
22294,H,11140,0.4997
22295,T,11141,0.4997
22296,T,11142,0.4997
22297,T,11143,0.4998
22298,T,11144,0.4998
22299,T,11145,0.4998
22300,T,11146,0.4998
22301,T,11147,0.4998
22302,T,11148,0.4999
22303,T,11149,0.4999
22304,H,11149,0.4999
22305,T,11150,0.4999
22306,T,11151,0.4999
22307,H,11151,0.4999
22308,T,11152,0.4999
22309,T,11153,0.4999
22310,H,11153,0.4999
22311,T,11154,0.4999
22312,H,11154,0.4999
22313,T,11155,0.4999
22314,T,11156,0.5000
22315,H,11156,0.4999
22316,H,11156,0.4999
22317,H,11156,0.4999
22318,T,11157,0.4999
22319,T,11158,0.4999
22320,T,11159,0.5000
22321,T,11160,0.5000
22322,H,11160,0.5000
22323,H,11160,0.4999
22324,H,11160,0.4999
22325,H,11160,0.4999
22326,H,11160,0.4999
22327,H,11160,0.4998
22328,T,11161,0.4999
22329,H,11161,0.4998
22330,H,11161,0.4998
22331,H,11161,0.4998
22332,H,11161,0.4998
22333,H,11161,0.4998
22334,H,11161,0.4997
22335,T,11162,0.4998
22336,H,11162,0.4997
22337,H,11162,0.4997
22338,T,11163,0.4997
22339,T,11164,0.4998
22340,H,11164,0.4997
22341,H,11164,0.4997
22342,T,11165,0.4997
22343,H,11165,0.4997
22344,T,11166,0.4997
22345,H,11166,0.4997
22346,T,11167,0.4997
22347,H,11167,0.4997
22348,H,11167,0.4997
22349,T,11168,0.4997
22350,T,11169,0.4997
22351,T,11170,0.4998
22352,H,11170,0.4997
22353,T,11171,0.4998
22354,H,11171,0.4997
22355,H,11171,0.4997
22356,H,11171,0.4997
22357,T,11172,0.4997
22358,H,11172,0.4997
22359,T,11173,0.4997
22360,T,11174,0.4997
22361,T,11175,0.4998
22362,T,11176,0.4998
22363,T,11177,0.4998
22364,H,11177,0.4998
22365,H,11177,0.4998
22366,T,11178,0.4998
22367,H,11178,0.4998
22368,T,11179,0.4998
22369,T,11180,0.4998
22370,H,11180,0.4998
22371,H,11180,0.4998
22372,H,11180,0.4997
22373,T,11181,0.4998
22374,H,11181,0.4997
22375,H,11181,0.4997
22376,H,11181,0.4997
22377,H,11181,0.4997
22378,T,11182,0.4997
22379,H,11182,0.4997
22380,H,11182,0.4996
22381,T,11183,0.4997
22382,T,11184,0.4997
22383,H,11184,0.4997
22384,T,11185,0.4997
22385,H,11185,0.4997
22386,H,11185,0.4996
22387,H,11185,0.4996
22388,T,11186,0.4996
22389,T,11187,0.4997
22390,H,11187,0.4996
22391,T,11188,0.4997
22392,H,11188,0.4996
22393,T,11189,0.4997
22394,H,11189,0.4996
22395,H,11189,0.4996
22396,H,11189,0.4996
22397,T,11190,0.4996
22398,H,11190,0.4996
22399,H,11190,0.4996
22400,T,11191,0.4996
22401,T,11192,0.4996
22402,T,11193,0.4996
22403,T,11194,0.4997
22404,T,11195,0.4997
22405,H,11195,0.4997
22406,H,11195,0.4996
22407,H,11195,0.4996
22408,T,11196,0.4996
22409,H,11196,0.4996
22410,T,11197,0.4996
22411,T,11198,0.4997
22412,H,11198,0.4996
22413,T,11199,0.4997
22414,H,11199,0.4996
22415,T,11200,0.4997
22416,T,11201,0.4997
22417,H,11201,0.4997
22418,T,11202,0.4997
22419,H,11202,0.4997
22420,T,11203,0.4997
22421,H,11203,0.4997
22422,T,11204,0.4997
22423,T,11205,0.4997
22424,T,11206,0.4997
22425,T,11207,0.4998
22426,H,11207,0.4997
22427,H,11207,0.4997
22428,T,11208,0.4997
22429,T,11209,0.4998
22430,T,11210,0.4998
22431,T,11211,0.4998
22432,H,11211,0.4998
22433,T,11212,0.4998
22434,T,11213,0.4998
22435,T,11214,0.4998
22436,H,11214,0.4998
22437,H,11214,0.4998
22438,T,11215,0.4998
22439,H,11215,0.4998
22440,H,11215,0.4998
22441,T,11216,0.4998
22442,T,11217,0.4998
22443,H,11217,0.4998
22444,T,11218,0.4998
22445,T,11219,0.4998
22446,H,11219,0.4998
22447,T,11220,0.4998
22448,T,11221,0.4999
22449,H,11221,0.4998
22450,T,11222,0.4999
22451,T,11223,0.4999
22452,H,11223,0.4999
22453,T,11224,0.4999
22454,H,11224,0.4999
22455,H,11224,0.4998
22456,H,11224,0.4998
22457,T,11225,0.4998
22458,H,11225,0.4998
22459,H,11225,0.4998
22460,T,11226,0.4998
22461,T,11227,0.4998
22462,T,11228,0.4999
22463,H,11228,0.4998
22464,H,11228,0.4998
22465,H,11228,0.4998
22466,H,11228,0.4998
22467,T,11229,0.4998
22468,H,11229,0.4998
22469,T,11230,0.4998
22470,H,11230,0.4998
22471,T,11231,0.4998
22472,H,11231,0.4998
22473,T,11232,0.4998
22474,T,11233,0.4998
22475,H,11233,0.4998
22476,H,11233,0.4998
22477,T,11234,0.4998
22478,T,11235,0.4998
22479,T,11236,0.4998
22480,H,11236,0.4998
22481,T,11237,0.4998
22482,H,11237,0.4998
22483,T,11238,0.4998
22484,T,11239,0.4999
22485,T,11240,0.4999
22486,T,11241,0.4999
22487,T,11242,0.4999
22488,T,11243,0.5000
22489,H,11243,0.4999
22490,T,11244,0.5000
22491,T,11245,0.5000
22492,T,11246,0.5000
22493,T,11247,0.5000
22494,T,11248,0.5000
22495,H,11248,0.5000
22496,H,11248,0.5000
22497,T,11249,0.5000
22498,H,11249,0.5000
22499,T,11250,0.5000
22500,T,11251,0.5000
22501,T,11252,0.5001
22502,T,11253,0.5001
22503,T,11254,0.5001
22504,T,11255,0.5001
22505,T,11256,0.5002
22506,T,11257,0.5002
22507,H,11257,0.5002
22508,H,11257,0.5001
22509,T,11258,0.5002
22510,H,11258,0.5001
22511,T,11259,0.5002
22512,H,11259,0.5001
22513,H,11259,0.5001
22514,H,11259,0.5001
22515,H,11259,0.5001
22516,H,11259,0.5000
22517,H,11259,0.5000
22518,T,11260,0.5000
22519,T,11261,0.5001
22520,H,11261,0.5000
22521,H,11261,0.5000
22522,H,11261,0.5000
22523,H,11261,0.5000
22524,T,11262,0.5000
22525,H,11262,0.5000
22526,T,11263,0.5000
22527,T,11264,0.5000
22528,H,11264,0.5000
22529,H,11264,0.5000
22530,H,11264,0.5000
22531,H,11264,0.4999
22532,H,11264,0.4999
22533,H,11264,0.4999
22534,T,11265,0.4999
22535,T,11266,0.4999
22536,H,11266,0.4999
22537,T,11267,0.4999
22538,H,11267,0.4999
22539,H,11267,0.4999
22540,H,11267,0.4999
22541,H,11267,0.4998
22542,H,11267,0.4998
22543,H,11267,0.4998
22544,T,11268,0.4998
22545,H,11268,0.4998
22546,T,11269,0.4998
22547,T,11270,0.4998
22548,T,11271,0.4999
22549,H,11271,0.4998
22550,H,11271,0.4998
22551,T,11272,0.4998
22552,H,11272,0.4998
22553,H,11272,0.4998
22554,T,11273,0.4998
22555,H,11273,0.4998
22556,H,11273,0.4998
